"ID","Age","Employment","Education","Marital","Occupation","Income","Sex","Deductions","Hours","Accounts","Adjustment","Adjusted"
1146358,46,"Private","HSgrad","Absent","Service",196299.27,"Female",0,24,"UnitedStates",0,0
1147562,42,"Private","College","Absent","Machinist",44447.5,"Female",0,40,"UnitedStates",0,0
1151685,39,"Private","College","Divorced","Clerical",87186.89,"Female",0,40,"UnitedStates",0,0
1153241,50,"Private","Yr11","Absent","Machinist",112242.57,"Female",0,40,"UnitedStates",0,0
1155672,47,"PSLocal","Doctorate","Absent","Professional",244285.11,"Female",0,40,"UnitedStates",0,0
1157546,24,"Private","Associate","Unmarried","Repair",84502.06,"Male",0,40,"UnitedStates",8614,1
1158519,45,"Private","Vocational","Married","Repair",22348.38,"Male",0,40,"UnitedStates",0,0
1169595,40,"PSFederal","Associate","Absent","Clerical",39617.71,"Female",0,40,"UnitedStates",0,0
1172381,51,"SelfEmp","Doctorate","Married","Professional",26366.62,"Male",0,40,"UnitedStates",15024,1
1172752,77,"Private","HSgrad","Married","Service",712.89,"Male",0,25,"Cuba",0,0
1177328,35,"Private","College","Married","Support",49506.81,"Male",0,45,"UnitedStates",0,0
1178076,39,"Private","Yr9","Divorced","Cleaner",31748.29,"Male",0,50,"UnitedStates",0,0
1197102,39,"PSState","Bachelor","Absent","Executive",73353.85,"Female",0,40,"UnitedStates",0,0
1199127,63,"SelfEmp","Bachelor","Married","Farming",32762.93,"Male",0,40,"UnitedStates",0,1
1205484,64,"Private","HSgrad","Widowed","Service",92318.8,"Female",0,38,"UnitedStates",0,0
1210411,39,"Private","Bachelor","Married","Professional",44015.25,"Male",0,40,"UnitedStates",8070,1
1211118,66,"Private","Yr5t6","Married-spouse-absent","Cleaner",133129.21,"Female",0,40,"Malaysia",0,0
1212771,18,"Unemployed","Yr11","Absent",NA,50677.38,"Female",0,10,"UnitedStates",0,0
1216471,42,"PSLocal","College","Married","Executive",38159.96,"Male",0,45,"UnitedStates",3060,1
1218427,31,"PSLocal","College","Absent","Clerical",93694.53,"Female",0,40,"UnitedStates",0,0
1222601,31,"Private","Bachelor","Married","Executive",19866.6,"Male",2246,45,"UnitedStates",6436,1
1226867,45,"Private","Professional","Absent","Professional",62453.92,"Male",0,40,"UnitedStates",8332,1
1230404,19,"PSLocal","College","Absent","Service",186553.84,"Female",0,35,"UnitedStates",0,0
1233450,32,"Private","HSgrad","Married","Machinist",52413.16,"Male",0,40,"UnitedStates",0,0
1254408,27,"Private","Bachelor","Absent","Professional",514.21,"Male",0,40,"UnitedStates",13550,1
1258702,25,"Private","HSgrad","Married","Transport",20072.12,"Male",0,30,"UnitedStates",0,0
1259473,21,"Private","College","Absent","Clerical",81526.13,"Male",0,65,"UnitedStates",0,0
1264690,33,"Consultant","HSgrad","Absent","Farming",110061.35,"Male",0,70,"UnitedStates",0,0
1264939,43,NA,"HSgrad","Absent",NA,112094.9,"Female",0,40,"UnitedStates",0,0
1267022,31,"Private","Bachelor","Absent","Executive",57120.98,"Male",1160.66666666667,38,"UnitedStates",0,0
1272722,56,"PSFederal","Bachelor","Divorced","Clerical",92404.23,"Male",0,40,"UnitedStates",0,0
1273089,62,"Volunteer","Associate","Married","Farming",58910.27,"Male",0,50,"UnitedStates",0,0
1276387,28,"Private","Associate","Absent","Transport",118996.97,"Male",0,60,"UnitedStates",0,0
1276913,39,"Private","HSgrad","Married","Executive",51230.5,"Male",0,40,"UnitedStates",0,0
1282955,61,"PSLocal","Master","Absent","Professional",88076.99,"Female",0,25,"UnitedStates",0,0
1287816,32,"Private","HSgrad","Absent","Sales",107155.64,"Female",0,50,"UnitedStates",0,0
1288612,48,"PSState","Bachelor","Married","Executive",51731.62,"Male",0,40,"UnitedStates",7010,1
1288870,27,"Private","HSgrad","Married","Farming",30720.99,"Male",0,40,"UnitedStates",0,0
1292427,20,"Private","Yr9","Absent","Transport",96361.25,"Male",0,50,"UnitedStates",0,0
1293079,37,"Private","HSgrad","Absent","Machinist",122428.06,"Male",0,40,"UnitedStates",0,0
1298943,43,"Private","College","Married","Repair",13035.55,"Male",0,38,"UnitedStates",0,0
1301028,47,"Consultant","HSgrad","Married","Machinist",22549.44,"Male",0,40,"UnitedStates",7298,1
1310818,33,"Private","Yr11","Absent","Service",67401.49,"Male",0,40,"UnitedStates",0,0
1312365,64,"Private","HSgrad","Married","Machinist",33935.39,"Male",0,40,"UnitedStates",0,0
1312435,44,"Private","Bachelor","Married","Sales",55234.27,"Male",0,50,"UnitedStates",7688,1
1314358,23,"Private","College","Absent","Service",229379.54,"Female",0,35,"UnitedStates",0,0
1315432,22,"Private","HSgrad","Absent","Service",126515.7,"Female",0,35,"UnitedStates",0,0
1318398,49,"PSLocal","Master","Married","Executive",11763.34,"Male",0,50,"UnitedStates",11094,1
1322745,28,"PSFederal","HSgrad","Absent","Executive",139414.67,"Female",0,70,"Malaysia",0,0
1325704,36,"Private","HSgrad","Divorced","Transport",54226.96,"Male",0,50,"UnitedStates",0,0
1347511,22,"Private","Bachelor","Absent","Professional",156012.42,"Female",0,15,"Germany",0,0
1365727,29,"Private","Vocational","Married","Transport",17317.04,"Male",0,55,"UnitedStates",0,0
1367013,26,"Private","College","Absent","Support",162255.44,"Male",0,20,"UnitedStates",0,0
1367887,44,"Private","Bachelor","Married","Executive",53022.14,"Male",0,40,"UnitedStates",12240,1
1382647,26,"Private","Associate","Absent","Clerical",38916.91,"Female",0,8,"UnitedStates",0,0
1383516,28,"Private","Bachelor","Absent","Executive",38614.34,"Female",0,60,"UnitedStates",0,0
1391108,19,"Private","Yr11","Absent","Sales",71274.36,"Female",0,25,"UnitedStates",0,0
1394083,45,"Consultant","HSgrad","Married","Sales",43612.03,"Male",0,50,"Vietnam",3362,1
1398239,35,"Private","College","Divorced","Sales",36354.74,"Female",0,35,"UnitedStates",0,0
1398832,42,"Private","Vocational","Married","Service",30424.17,"Male",0,30,"UnitedStates",0,0
1400557,58,"PSState","Doctorate","Married","Professional",36372,"Male",0,40,"India",0,0
1401108,55,"Private","College","Married","Repair",38243.45,"Male",0,40,"UnitedStates",0,0
1434262,25,"Private","HSgrad","Absent","Repair",183631.47,"Male",0,28,"UnitedStates",0,0
1440111,78,"SelfEmp","Bachelor","Married","Executive",28127.26,"Male",0,45,"UnitedStates",9386,1
1454004,53,"PSLocal","HSgrad","Married","Executive",36910.67,"Male",0,60,"UnitedStates",0,0
1455874,34,"Private","Vocational","Married","Executive",37596.19,"Male",0,40,"UnitedStates",0,0
1457685,28,"Private","College","Married","Sales",17803.34,"Male",0,40,"UnitedStates",0,0
1467638,50,"Private","HSgrad","Married","Sales",35709.03,"Male",0,48,"UnitedStates",0,0
1467797,47,"Consultant","College","Married","Clerical",346180.75,"Female",0,35,"UnitedStates",6094,1
1471496,61,"SelfEmp","Master","Widowed","Executive",116073.84,"Female",0,99,"UnitedStates",0,0
1472475,45,"Consultant","Professional","Absent","Professional",28840.45,"Male",0,30,"UnitedStates",5018,1
1474194,33,"Private","HSgrad","Married","Repair",29247.86,"Male",0,40,"UnitedStates",0,0
1474221,39,"Private","Bachelor","Married","Support",49416.41,"Male",0,50,"UnitedStates",0,1
1488053,60,"Private","College","Divorced","Repair",76479.69,"Male",0,44,"UnitedStates",8693,1
1493406,43,"Private","College","Married","Professional",28049.11,"Male",0,40,"UnitedStates",0,0
1495310,35,"Private","HSgrad","Absent","Clerical",47885.65,"Male",0,40,"UnitedStates",8614,1
1495484,22,"Private","Yr10","Absent","Transport",64646.2,"Male",0,84,"UnitedStates",0,0
1502038,63,"Private","College","Married","Repair",45703.5,"Male",0,45,"UnitedStates",0,0
1502111,64,"Private","College","Widowed","Executive",47524.82,"Female",0,3,"UnitedStates",0,0
1505676,54,"Private","HSgrad","Married","Machinist",28450.67,"Male",0,45,"UnitedStates",6914,1
1509085,57,"Private","HSgrad","Widowed","Clerical",76900.78,"Female",0,40,"UnitedStates",0,0
1515465,45,"Private","College","Divorced","Support",85209.07,"Female",0,40,"Indonesia",0,0
1518173,33,"Private","Bachelor","Married","Executive",328314.85,"Female",0,40,"UnitedStates",8095,1
1524841,25,"Private","HSgrad","Absent","Sales",159976.84,"Male",0,40,"UnitedStates",0,0
1530194,29,"Private","Vocational","Absent","Repair",61644.87,"Male",0,50,"UnitedStates",0,0
1531306,46,"Private","HSgrad","Married","Executive",28549.03,"Male",0,40,"UnitedStates",7790,1
1534678,46,"Private","Associate","Absent","Professional",100400.41,"Female",0,33,"UnitedStates",0,0
1541756,22,"Private","HSgrad","Absent","Service",151916.12,"Female",0,35,"UnitedStates",0,0
1545759,36,"Private","HSgrad","Married","Repair",51146.26,"Male",1887,60,"UnitedStates",4213,1
1545762,30,"Private","College","Married","Machinist",20630.52,"Male",0,40,"UnitedStates",0,1
1548067,28,"Private","HSgrad","Absent","Cleaner",29413.48,"Male",0,30,"UnitedStates",0,0
1548224,21,"PSState","College","Absent","Service",208904.35,"Female",0,10,"UnitedStates",0,0
1551622,63,"Consultant","College","Married","Machinist",52190.23,"Male",0,35,"UnitedStates",3530,1
1557461,32,"Private","Yr10","Absent","Repair",45815.79,"Male",0,50,"UnitedStates",0,0
1579205,32,"PSLocal","Bachelor","Married","Professional",204882.21,"Female",0,35,"UnitedStates",1187,1
1585271,22,"Private","Yr10","Absent","Clerical",28025.42,"Female",0,40,"UnitedStates",0,0
1588605,22,"Private","College","Absent","Cleaner",221838.09,"Male",0,35,"UnitedStates",0,0
1597428,40,"Private","HSgrad","Married","Professional",29541.77,"Male",1902,40,"UnitedStates",5602,1
1598679,31,"Private","College","Married","Clerical",29329.86,"Male",0,40,"UnitedStates",0,0
1600316,33,"Private","Associate","Married-spouse-absent","Machinist",190989.38,"Male",0,40,"UnitedStates",0,0
1608800,23,"Private","College","Divorced","Sales",105034.3,"Female",0,40,"UnitedStates",0,0
1611099,59,"Consultant","Bachelor","Widowed","Professional",141863.84,"Female",0,50,"UnitedStates",4226,1
1612385,35,"Private","Bachelor","Married","Executive",34837.76,"Male",0,50,"UnitedStates",7688,1
1624617,39,"Private","HSgrad","Married","Clerical",255039.79,"Female",0,25,"UnitedStates",0,0
1637260,40,"Consultant","Bachelor","Married","Repair",26032.23,"Male",0,50,"UnitedStates",0,0
1639863,23,"Private","HSgrad","Absent","Repair",140015.87,"Male",0,40,"UnitedStates",0,0
1641472,45,"Private","HSgrad","Absent","Machinist",113184.57,"Male",0,40,"UnitedStates",0,0
1641476,17,"Private","Yr9","Absent","Sales",97003.9,"Male",0,22,"UnitedStates",0,0
1647650,59,"Private","HSgrad","Widowed","Service",11532.18,"Female",0,10,"UnitedStates",0,0
1648985,37,"Private","College","Divorced","Transport",79623.23,"Male",0,40,"UnitedStates",0,0
1654599,27,"Private","HSgrad","Married","Machinist",22568.52,"Male",0,40,"UnitedStates",0,0
1667037,82,"Private","Yr5t6","Widowed","Service",125444.72,"Male",0,20,"UnitedStates",0,0
1670669,30,"Private","HSgrad","Married","Machinist",42811.5,"Male",0,60,"Ireland",7050,1
1679323,23,"Private","Bachelor","Absent","Executive",204060.4,"Male",0,30,NA,0,0
1681753,30,"Private","HSgrad","Married","Cleaner",38379.55,"Male",0,40,"UnitedStates",0,0
1688602,43,"Private","College","Divorced","Executive",233701.73,"Female",0,45,"Iran",0,0
1690774,33,"Private","Bachelor","Married","Professional",62686.37,"Male",0,40,"UnitedStates",0,0
1699810,28,"Private","HSgrad","Married","Transport",7725.49,"Male",0,55,"UnitedStates",0,0
1706370,37,"Private","Yr5t6","Absent","Clerical",61169.84,"Female",0,40,"Mexico",0,0
1709319,39,"Private","Bachelor","Married","Executive",49947.53,"Male",0,45,"UnitedStates",0,0
1711915,62,"PSState","Bachelor","Divorced","Professional",38802.04,"Male",0,40,"UnitedStates",0,0
1718282,41,"Private","Bachelor","Married","Professional",17351.88,"Male",0,40,"UnitedStates",7644,1
1718309,44,"PSLocal","Bachelor","Divorced","Professional",116997.23,"Female",0,60,"UnitedStates",0,0
1722201,43,"Private","HSgrad","Divorced","Clerical",77699.96,"Female",0,40,"UnitedStates",0,0
1722542,29,"Private","College","Absent","Professional",55390.29,"Female",0,40,"UnitedStates",0,0
1723024,42,"Private","Bachelor","Married","Executive",44482.14,"Male",0,40,"UnitedStates",0,0
1731662,40,"Private","HSgrad","Married","Repair",293573.21,"Female",0,40,"UnitedStates",7298,1
1742535,29,"PSFederal","College","Married","Clerical",32213.04,"Male",0,40,"UnitedStates",24714,1
1747347,55,"PSFederal","College","Married","Clerical",33309.03,"Male",0,40,"UnitedStates",22587,1
1761439,45,"PSLocal","Master","Divorced","Professional",253029.49,"Female",0,40,"UnitedStates",0,0
1767024,30,"Private","HSgrad","Married","Executive",26138.14,"Male",0,50,"UnitedStates",0,0
1770057,34,"Private","HSgrad","Married","Executive",5522.65,"Male",0,40,"UnitedStates",4394,1
1777740,46,"Private","HSgrad","Married","Sales",55273.24,"Male",0,45,"UnitedStates",7394,1
1782051,54,"PSState","Doctorate","Absent","Executive",39209.35,"Female",0,50,"UnitedStates",0,1
1782989,19,"Private","College","Absent","Sales",112229.79,"Female",0,30,"UnitedStates",0,0
1787841,37,"Private","Master","Married","Support",24270.48,"Male",0,60,"UnitedStates",0,1
1792615,61,"Private","Yr7t8","Divorced","Machinist",184881.64,"Female",0,40,"UnitedStates",0,0
1796280,50,"Private","HSgrad","Married","Repair",25628.4,"Male",0,40,"UnitedStates",0,0
1797150,70,"Private","Bachelor","Married","Cleaner",11207.66,"Male",0,40,"UnitedStates",6418,1
1797445,51,"Private","HSgrad","Unmarried","Machinist",104045.26,"Male",1250.66666666667,40,"UnitedStates",0,0
1807406,56,"Private","Yr7t8","Married","Repair",31255.66,"Male",0,26,"UnitedStates",0,0
1808117,18,"Private","Yr12","Absent","Service",65960.08,"Female",0,25,"UnitedStates",0,0
1819322,21,"Private","Vocational","Absent","Farming",63408.77,"Female",1068,30,"UnitedStates",0,0
1823237,65,"Private","HSgrad","Widowed","Clerical",65388.38,"Female",0,20,"UnitedStates",0,0
1824560,24,"Private","College","Absent","Service",257432.69,"Female",0,35,"UnitedStates",0,0
1827120,35,"SelfEmp","Bachelor","Unmarried","Professional",80116.79,"Female",0,50,"UnitedStates",0,0
1833635,32,"Private","College","Absent","Repair",237925.88,"Male",0,72,"Mexico",0,0
1834675,42,"Private","Bachelor","Married-spouse-absent","Transport",81023.97,"Male",0,60,"UnitedStates",0,0
1838203,34,"Private","Bachelor","Married","Executive",34189.63,"Male",1977,45,"UnitedStates",7543,1
1839135,53,"Private","HSgrad","Married","Executive",36312.38,"Male",0,60,"UnitedStates",0,1
1841487,30,"Private","Vocational","Married","Clerical",238179.71,"Female",0,24,"UnitedStates",0,0
1845737,28,"Private","HSgrad","Divorced","Cleaner",236601.02,"Male",0,40,"UnitedStates",0,0
1851537,36,"Private","HSgrad","Absent","Executive",75374.38,"Female",0,38,"UnitedStates",0,0
1860764,44,"Consultant","HSgrad","Married","Repair",37806.95,"Male",0,50,"England",7298,1
1861969,34,"Private","Professional","Absent","Professional",22409.88,"Female",0,40,"UnitedStates",0,0
1866077,52,"Private","HSgrad","Divorced","Repair",143019.64,"Male",0,40,"UnitedStates",0,0
1872825,36,"Private","Yr10","Married","Machinist",35021.48,"Male",0,40,"UnitedStates",0,0
1875875,32,"PSFederal","HSgrad","Absent","Service",188699.39,"Female",0,32,"UnitedStates",0,0
1877898,73,"SelfEmp","Bachelor","Married","Sales",47611.38,"Male",0,50,"UnitedStates",7587,1
1880936,54,"PSLocal","Master","Divorced","Professional",78234.6,"Female",0,40,"UnitedStates",0,0
1892697,22,"PSLocal","College","Absent","Clerical",143379.86,"Female",0,55,"UnitedStates",0,0
1906994,45,"Private","HSgrad","Married","Repair",34555.71,"Male",0,40,"UnitedStates",0,0
1940825,34,"Private","HSgrad","Absent","Machinist",98248.88,"Male",0,40,"UnitedStates",0,0
1943338,53,"PSLocal","Preschool","Absent","Machinist",100255.89,"Female",0,35,"UnitedStates",0,0
1947669,30,"Private","HSgrad","Married","Machinist",51749.25,"Male",0,40,"UnitedStates",0,0
1950125,40,"PSLocal","Bachelor","Divorced","Professional",226162.31,"Female",0,40,"UnitedStates",0,0
1956654,25,"Private","HSgrad","Absent","Executive",104585.14,"Male",0,45,"UnitedStates",0,0
1965508,60,"SelfEmp","HSgrad","Married","Clerical",76175.63,"Female",0,15,"UnitedStates",15024,1
1967691,38,"Private","Yr10","Divorced","Machinist",91286.38,"Female",0,40,"Portugal",0,0
1970671,23,"Private","College","Absent","Sales",69880.92,"Male",0,25,"Philippines",0,0
1972687,31,"Private","College","Married","Repair",15732.33,"Male",0,40,"UnitedStates",0,1
1976104,23,"Private","College","Married","Cleaner",40154.77,"Male",0,40,"UnitedStates",0,0
1980500,74,"Consultant","Doctorate","Married-spouse-absent","Professional",51754,"Male",0,25,"UnitedStates",4049,1
1983846,19,"Private","HSgrad","Absent","Service",101980.97,"Female",0,30,"UnitedStates",0,0
1985107,39,"Private","Bachelor","Absent","Executive",71099.16,"Male",0,45,"UnitedStates",0,0
1985953,29,"Private","College","Absent","Sales",99065.06,"Male",0,30,"UnitedStates",0,0
1992467,43,"Private","Master","Married","Executive",37707.3,"Male",0,50,"UnitedStates",0,1
1995711,26,"PSLocal","Bachelor","Absent","Professional",121382.17,"Female",0,40,"UnitedStates",0,0
1996140,19,"Private","Yr11","Absent","Repair",112666.91,"Male",0,56,"UnitedStates",0,0
1997523,40,"SelfEmp","Bachelor","Married","Professional",57966.6,"Male",0,60,"UnitedStates",0,0
2000211,57,"Private","HSgrad","Widowed","Clerical",31653.6,"Female",0,36,"UnitedStates",0,0
2011832,40,"Private","HSgrad","Divorced","Repair",217020.77,"Male",0,40,"UnitedStates",0,0
2012035,29,"Private","College","Married","Cleaner",1578.34,"Male",0,20,"UnitedStates",0,0
2016936,36,"PSFederal","HSgrad","Absent","Clerical",175713.36,"Female",0,36,"UnitedStates",0,0
2023005,57,"SelfEmp","College","Married","Executive",32182.29,"Male",0,40,"UnitedStates",0,0
2025734,19,"Private","College","Absent","Cleaner",38773.08,"Male",0,20,"UnitedStates",0,0
2027200,20,"Private","Yr12","Absent","Machinist",125315.38,"Male",0,40,"UnitedStates",0,0
2027449,48,"Private","HSgrad","Widowed","Machinist",10621.84,"Female",0,16,"UnitedStates",0,0
2033495,18,"Private","HSgrad","Absent","Service",17459.18,"Male",0,36,"UnitedStates",0,0
2042579,50,"Private","College","Married","Sales",43142.02,"Male",0,60,"UnitedStates",0,0
2044175,72,NA,"HSgrad","Married",NA,12649.58,"Male",0,8,"UnitedStates",0,0
2049462,58,"Private","HSgrad","Married","Transport",24604.92,"Male",0,40,"UnitedStates",12788,1
2062685,40,"Private","College","Married","Machinist",51461.1,"Male",0,40,"UnitedStates",0,0
2064390,35,"Private","Yr11","Married","Farming",57450.38,"Male",0,40,"UnitedStates",0,0
2065595,22,NA,"HSgrad","Divorced",NA,162310.28,"Female",0,40,"UnitedStates",0,0
2070773,23,"Private","HSgrad","Absent","Sales",132686.73,"Male",0,40,"UnitedStates",0,0
2077101,41,"Private","College","Married","Machinist",22344.47,"Male",0,42,"UnitedStates",7298,1
2094476,18,"Private","HSgrad","Absent","Service",173471.73,"Female",0,30,"UnitedStates",0,0
2101387,42,"Consultant","Doctorate","Absent","Professional",91302.4,"Female",0,45,"UnitedStates",0,0
2102127,54,"Consultant","College","Married","Transport",19172.27,"Male",0,30,"UnitedStates",0,0
2102378,44,"Consultant","HSgrad","Married","Farming",47381.35,"Male",0,40,"UnitedStates",0,0
2109381,44,"Private","HSgrad","Married","Repair",42021.27,"Male",0,41,"UnitedStates",0,0
2109898,51,"Private","College","Married","Repair",5963.57,"Male",0,48,"UnitedStates",3103,1
2114154,38,"PSState","Bachelor","Absent","Executive",94103.27,"Male",0,40,"UnitedStates",0,0
2114608,41,"Private","College","Divorced","Sales",216170.16,"Female",0,48,"UnitedStates",0,0
2129840,33,"Consultant","HSgrad","Married","Transport",30544.69,"Male",0,60,"UnitedStates",0,0
2134046,21,"Private","HSgrad","Absent","Sales",314488.36,"Male",0,40,"UnitedStates",0,0
2134599,37,"Consultant","HSgrad","Married","Repair",20422.77,"Male",0,40,"UnitedStates",0,0
2134665,41,"Private","College","Married","Executive",280422.12,"Male",0,40,"UnitedStates",0,1
2137895,49,"SelfEmp","College","Married","Professional",343407.33,"Female",0,65,"UnitedStates",2560,1
2143793,39,"Private","HSgrad","Absent","Machinist",45706.24,"Male",0,40,"UnitedStates",0,0
2160461,24,"Private","HSgrad","Divorced","Machinist",97470.84,"Male",0,40,"UnitedStates",0,0
2161054,65,"PSState","HSgrad","Married","Clerical",40988.61,"Male",2174,40,"UnitedStates",15030,1
2179519,55,"Private","HSgrad","Married","Farming",68974.57,"Male",0,45,"UnitedStates",7231,1
2194621,34,"Private","Bachelor","Married-spouse-absent","Clerical",82902,"Female",0,25,"UnitedStates",0,0
2204629,33,"Private","College","Married","Professional",16926.67,"Male",0,40,"UnitedStates",0,0
2206284,30,"Private","HSgrad","Married","Repair",16275.47,"Male",1848,40,"UnitedStates",333,1
2206428,51,"Private","Vocational","Married","Executive",50912.22,"Male",0,50,"UnitedStates",7276,1
2214801,50,"Private","Bachelor","Divorced","Professional",248897.52,"Female",0,36,"Ireland",0,0
2215657,29,"Private","HSgrad","Absent","Executive",67876.03,"Female",0,40,"UnitedStates",0,0
2242093,36,"Private","Bachelor","Married","Professional",24061.89,"Male",1902,50,"UnitedStates",5254,1
2242654,45,"PSLocal","Master","Divorced","Professional",95390.99,"Male",0,40,"UnitedStates",0,0
2243150,45,"Consultant","HSgrad","Married","Executive",34848.4,"Male",0,50,"UnitedStates",0,0
2243772,40,"Private","Yr10","Absent","Service",96126.59,"Female",0,40,"UnitedStates",0,0
2245751,27,"Private","College","Married","Sales",22706.72,"Male",0,50,"UnitedStates",0,0
2254279,20,"PSLocal","HSgrad","Absent","Cleaner",198386.27,"Male",0,40,"UnitedStates",0,0
2288670,30,"Private","College","Divorced","Transport",48099.36,"Male",0,40,"UnitedStates",0,0
2293213,47,"PSState","HSgrad","Married","Clerical",265602.13,"Female",0,40,"UnitedStates",0,1
2298185,18,NA,"College","Absent",NA,144173.99,"Male",0,16,"UnitedStates",0,0
2298621,41,"Private","College","Divorced","Clerical",52223.41,"Female",0,55,"UnitedStates",0,0
2300606,26,"PSLocal","Bachelor","Absent","Clerical",78173.02,"Male",0,42,"UnitedStates",0,0
2305277,45,"Consultant","Bachelor","Married","Transport",43618.33,"Male",0,40,"UnitedStates",2181,1
2314294,39,"Private","Master","Absent","Executive",86016.81,"Male",0,50,"UnitedStates",21771,1
2323070,55,"Private","College","Married","Professional",57649.4,"Male",0,40,"UnitedStates",0,0
2326052,46,"Private","HSgrad","Divorced","Professional",135693.19,"Female",0,40,"UnitedStates",0,0
2336844,27,"Private","Yr9","Married","Protective",51411.46,"Male",0,40,"Guatemala",0,0
2345121,51,"Private","College","Absent","Executive",79852.93,"Female",0,12,"UnitedStates",0,0
2350330,25,"PSLocal","HSgrad","Absent","Farming",103639.58,"Male",1146,16,"UnitedStates",0,0
2350883,37,"PSFederal","College","Married","Machinist",19849.87,"Male",0,40,"UnitedStates",0,0
2361729,44,"Private","College","Unmarried","Executive",91442.34,"Male",1320,45,"England",0,0
2361855,27,"Private","Associate","Married","Clerical",223104.78,"Female",0,25,"UnitedStates",0,0
2364781,63,"Private","HSgrad","Widowed","Service",85923.48,"Female",0,40,"UnitedStates",0,0
2369739,21,"Private","Vocational","Absent","Machinist",81239.19,"Male",0,30,"UnitedStates",0,0
2371361,41,"PSLocal","Associate","Married","Support",34383.89,"Male",0,40,"UnitedStates",5298,1
2371954,38,"Private","Vocational","Married","Machinist",36879.4,"Male",0,40,"UnitedStates",4972,1
2382668,44,"Consultant","College","Divorced","Farming",198363.63,"Male",0,40,"UnitedStates",0,0
2383312,22,NA,"College","Absent",NA,79042.81,"Male",0,40,"UnitedStates",0,0
2387868,52,"Private","HSgrad","Married","Repair",30417.66,"Male",0,50,"UnitedStates",0,1
2392506,51,"PSLocal","Yr9","Married","Transport",39480.63,"Male",0,40,"UnitedStates",0,0
2394361,67,"PSState","Doctorate","Married","Professional",41969.19,"Male",0,12,NA,0,0
2403809,58,"Private","Vocational","Married","Executive",31634.84,"Male",0,40,"Germany",863,1
2405630,52,"SelfEmp","Bachelor","Married","Sales",64408.6,"Male",0,55,"UnitedStates",0,0
2411282,42,"Private","Doctorate","Absent","Professional",66082.16,"Male",0,36,"UnitedStates",3413,1
2413489,41,"Private","Master","Married","Professional",60968.6,"Male",0,50,"UnitedStates",15024,1
