"ID","Age","Employment","Education","Marital","Occupation","Income","Sex","Deductions","Hours","Accounts","Adjustment","Adjusted"
1211118,66,"Private","Yr5t6","Absent","Cleaner",216605.33,"Female",0,40,"Malaysia",0,0
1212771,18,"Unemployed","Yr11","Unmarried",NA,239901.66,"Female",0,10,"UnitedStates",0,0
1216471,42,"PSLocal","College","Civil","Executive",24352.16,"Male",0,45,"UnitedStates",2807,1
1218427,31,"PSLocal","College","Unmarried","Clerical",38369.34,"Female",0,40,"UnitedStates",0,0
1222601,31,"Private","Bachelor","Civil","Executive",16184.84,"Male",2246,45,"UnitedStates",11532,1
1226867,45,"Private","Professional","Unmarried","Professional",64547.89,"Male",0,40,"UnitedStates",0,1
1230404,19,"PSLocal","College","Unmarried","Service",263841.22,"Female",0,35,"UnitedStates",0,0
1233450,32,"Private","HSgrad","Civil","Machinist",46277.85,"Male",0,40,"UnitedStates",0,0
1254408,27,"Private","Bachelor","Unmarried","Professional",20530.09,"Male",0,40,"UnitedStates",13550,1
1258702,25,"Private","HSgrad","Civil","Transport",45753.5,"Male",0,30,"UnitedStates",0,0
1259473,21,"Private","College","Unmarried","Clerical",86912.13,"Male",0,65,"UnitedStates",0,0
1264690,33,"Consultant","HSgrad","Unmarried","Farming",167626.18,"Male",0,70,"UnitedStates",0,0
1264939,43,NA,"HSgrad","Unmarried",NA,83814.69,"Female",0,40,"UnitedStates",0,0
1267022,31,"Private","Bachelor","Unmarried","Executive",4026.86,"Male",1160.66666666667,38,"UnitedStates",0,0
1272722,56,"PSFederal","Bachelor","Divorced","Clerical",93423.44,"Male",0,40,"UnitedStates",0,0
1273089,62,"Volunteer","Associate","Civil","Farming",40410.92,"Male",0,50,"UnitedStates",0,0
1276387,28,"Private","Associate","Unmarried","Transport",242630.02,"Male",0,60,"UnitedStates",0,0
1276913,39,"Private","HSgrad","Civil","Executive",22484.09,"Male",0,40,"UnitedStates",0,0
1282955,61,"PSLocal","Master","Unmarried","Professional",125277.52,"Female",0,25,"UnitedStates",0,0
1287816,32,"Private","HSgrad","Unmarried","Sales",73089.93,"Female",0,50,"UnitedStates",0,0
1288612,48,"PSState","Bachelor","Civil","Executive",23078.18,"Male",0,40,"UnitedStates",2374,1
1288870,27,"Private","HSgrad","Civil","Farming",26670.95,"Male",0,40,"UnitedStates",0,0
1292427,20,"Private","Yr9","Unmarried","Transport",88369.38,"Male",0,50,"UnitedStates",0,0
1293079,37,"Private","HSgrad","Unmarried","Machinist",160365.84,"Male",0,40,"UnitedStates",0,0
1298943,43,"Private","College","Civil","Repair",22876.91,"Male",0,38,"UnitedStates",0,0
1301028,47,"Consultant","HSgrad","Civil","Machinist",5344.45,"Male",0,40,"UnitedStates",7298,1
1310818,33,"Private","Yr11","Unmarried","Service",119845.81,"Male",0,40,"UnitedStates",0,0
1312365,64,"Private","HSgrad","Civil","Machinist",34769.33,"Male",0,40,"UnitedStates",0,0
1312435,44,"Private","Bachelor","Civil","Sales",42327.94,"Male",0,50,"UnitedStates",7688,1
1314358,23,"Private","College","Unmarried","Service",105143.54,"Female",0,35,"UnitedStates",0,0
1315432,22,"Private","HSgrad","Unmarried","Service",29593.62,"Female",0,35,"UnitedStates",0,0
1318398,49,"PSLocal","Master","Civil","Executive",59875.98,"Male",0,50,"UnitedStates",1820,1
1322745,28,"PSFederal","HSgrad","Unmarried","Executive",194825.09,"Female",0,70,"Malaysia",0,0
1325704,36,"Private","HSgrad","Divorced","Transport",58954.62,"Male",0,50,"UnitedStates",0,0
1347511,22,"Private","Bachelor","Unmarried","Professional",100365.67,"Female",0,15,"Germany",0,0
1365727,29,"Private","Vocational","Civil","Transport",54578.49,"Male",0,55,"UnitedStates",0,0
1367013,26,"Private","College","Unmarried","Support",134637.45,"Male",0,20,"UnitedStates",0,0
1367887,44,"Private","Bachelor","Civil","Executive",24724.34,"Male",0,40,"UnitedStates",0,1
1382647,26,"Private","Associate","Unmarried","Clerical",91323.73,"Female",0,8,"UnitedStates",0,0
1383516,28,"Private","Bachelor","Unmarried","Executive",75708.77,"Female",0,60,"UnitedStates",0,0
1391108,19,"Private","Yr11","Unmarried","Sales",67012.61,"Female",0,25,"UnitedStates",0,0
1394083,45,"Consultant","HSgrad","Civil","Sales",44040.74,"Male",0,50,"Vietnam",9162,1
1398239,35,"Private","College","Divorced","Sales",101777.38,"Female",0,35,"UnitedStates",0,0
1398832,42,"Private","Vocational","Civil","Service",49489.96,"Male",0,30,"UnitedStates",0,0
1400557,58,"PSState","Doctorate","Civil","Professional",18503.07,"Male",0,40,"India",0,0
1401108,55,"Private","College","Civil","Repair",32748.64,"Male",0,40,"UnitedStates",0,0
1434262,25,"Private","HSgrad","Unmarried","Repair",198359.99,"Male",0,28,"UnitedStates",0,0
1440111,78,"SelfEmp","Bachelor","Civil","Executive",53524.06,"Male",0,45,"UnitedStates",9386,1
1454004,53,"PSLocal","HSgrad","Civil","Executive",20247.32,"Male",0,60,"UnitedStates",0,0
1455874,34,"Private","Vocational","Civil","Executive",37144.86,"Male",0,40,"UnitedStates",0,0
1457685,28,"Private","College","Civil","Sales",37153.93,"Male",0,40,"UnitedStates",0,0
1467638,50,"Private","HSgrad","Civil","Sales",46444.12,"Male",0,48,"UnitedStates",0,0
1467797,47,"Consultant","College","Civil","Clerical",215177.75,"Female",0,35,"UnitedStates",5151,1
1471496,61,"SelfEmp","Master","Widowed","Executive",326547.68,"Female",0,99,"UnitedStates",0,0
1472475,45,"Consultant","Professional","Unmarried","Professional",100018.66,"Male",0,30,"UnitedStates",1401,1
1474194,33,"Private","HSgrad","Civil","Repair",69119.34,"Male",0,40,"UnitedStates",0,0
1474221,39,"Private","Bachelor","Civil","Support",64124.66,"Male",0,50,"UnitedStates",13414,1
1488053,60,"Private","College","Divorced","Repair",214385.24,"Male",0,44,"UnitedStates",18856,1
1493406,43,"Private","College","Civil","Professional",56740.98,"Male",0,40,"UnitedStates",0,0
1495310,35,"Private","HSgrad","Unmarried","Clerical",60496.73,"Male",0,40,"UnitedStates",8614,1
1495484,22,"Private","Yr10","Unmarried","Transport",33903.76,"Male",0,84,"UnitedStates",0,0
1502038,63,"Private","College","Civil","Repair",4232.17,"Male",0,45,"UnitedStates",0,0
1502111,64,"Private","College","Widowed","Executive",87837.41,"Female",0,3,"UnitedStates",0,0
1505676,54,"Private","HSgrad","Civil","Machinist",38381.04,"Male",0,45,"UnitedStates",2731,1
1509085,57,"Private","HSgrad","Widowed","Clerical",61850.2,"Female",0,40,"UnitedStates",0,0
1515465,45,"Private","College","Divorced","Support",41708.86,"Female",0,40,"Indonesia",0,0
1518173,33,"Private","Bachelor","Civil","Executive",237113.57,"Female",0,40,"UnitedStates",1224,1
1524841,25,"Private","HSgrad","Unmarried","Sales",188682.18,"Male",0,40,"UnitedStates",0,0
1530194,29,"Private","Vocational","Unmarried","Repair",65397.2,"Male",0,50,"UnitedStates",0,0
1531306,46,"Private","HSgrad","Civil","Executive",36775.26,"Male",0,40,"UnitedStates",0,1
1534678,46,"Private","Associate","Unmarried","Professional",79246.94,"Female",0,33,"UnitedStates",0,0
1541756,22,"Private","HSgrad","Unmarried","Service",131187.38,"Female",0,35,"UnitedStates",0,0
1545759,36,"Private","HSgrad","Civil","Repair",23894.92,"Male",1887,60,"UnitedStates",0,1
1545762,30,"Private","College","Civil","Machinist",10235.53,"Male",0,40,"UnitedStates",928,1
1548067,28,"Private","HSgrad","Unmarried","Cleaner",153456.68,"Male",0,30,"UnitedStates",0,0
1548224,21,"PSState","College","Unmarried","Service",65625.98,"Female",0,10,"UnitedStates",0,0
1551622,63,"Consultant","College","Civil","Machinist",46438.32,"Male",0,35,"UnitedStates",11114,1
1557461,32,"Private","Yr10","Unmarried","Repair",66025.9,"Male",0,50,"UnitedStates",0,0
1579205,32,"PSLocal","Bachelor","Civil","Professional",304490.46,"Female",0,35,"UnitedStates",10541,1
1585271,22,"Private","Yr10","Unmarried","Clerical",136378.39,"Female",0,40,"UnitedStates",0,0
1588605,22,"Private","College","Unmarried","Cleaner",147138.11,"Male",0,35,"UnitedStates",0,0
1597428,40,"Private","HSgrad","Civil","Professional",29432.57,"Male",1902,40,"UnitedStates",16214,1
1598679,31,"Private","College","Civil","Clerical",40148.11,"Male",0,40,"UnitedStates",0,0
1600316,33,"Private","Associate","Absent","Machinist",247430.34,"Male",0,40,"UnitedStates",0,0
1608800,23,"Private","College","Divorced","Sales",81928.09,"Female",0,40,"UnitedStates",0,0
1611099,59,"Consultant","Bachelor","Widowed","Professional",88646.38,"Female",0,50,"UnitedStates",0,1
1612385,35,"Private","Bachelor","Civil","Executive",39843.81,"Male",0,50,"UnitedStates",7688,1
1624617,39,"Private","HSgrad","Civil","Clerical",265327.62,"Female",0,25,"UnitedStates",0,0
1637260,40,"Consultant","Bachelor","Civil","Repair",31708.25,"Male",0,50,"UnitedStates",0,0
1639863,23,"Private","HSgrad","Unmarried","Repair",187345.64,"Male",0,40,"UnitedStates",0,0
1641472,45,"Private","HSgrad","Unmarried","Machinist",23148.29,"Male",0,40,"UnitedStates",0,0
1641476,17,"Private","Yr9","Unmarried","Sales",125056.21,"Male",0,22,"UnitedStates",0,0
1647650,59,"Private","HSgrad","Widowed","Service",47185.98,"Female",0,10,"UnitedStates",0,0
1648985,37,"Private","College","Divorced","Transport",138505.41,"Male",0,40,"UnitedStates",0,0
1654599,27,"Private","HSgrad","Civil","Machinist",52062.02,"Male",0,40,"UnitedStates",0,0
1667037,82,"Private","Yr5t6","Widowed","Service",182079.41,"Male",0,20,"UnitedStates",0,0
1670669,30,"Private","HSgrad","Civil","Machinist",66555.94,"Male",0,60,"Ireland",4151,1
1679323,23,"Private","Bachelor","Unmarried","Executive",117976.96,"Male",0,30,NA,0,0
1681753,30,"Private","HSgrad","Civil","Cleaner",23419.34,"Male",0,40,"UnitedStates",0,0
1688602,43,"Private","College","Divorced","Executive",224438.15,"Female",0,45,"Iran",0,0
1690774,33,"Private","Bachelor","Civil","Professional",36220.51,"Male",0,40,"UnitedStates",0,0
1699810,28,"Private","HSgrad","Civil","Transport",52879.65,"Male",0,55,"UnitedStates",0,0
1706370,37,"Private","Yr5t6","Unmarried","Clerical",65237.21,"Female",0,40,"Mexico",0,0
1709319,39,"Private","Bachelor","Civil","Executive",10644.26,"Male",0,45,"UnitedStates",0,0
1711915,62,"PSState","Bachelor","Divorced","Professional",117702.96,"Male",0,40,"UnitedStates",0,0
1718282,41,"Private","Bachelor","Civil","Professional",20294.67,"Male",0,40,"UnitedStates",11396,1
1718309,44,"PSLocal","Bachelor","Divorced","Professional",131960.66,"Female",0,60,"UnitedStates",0,0
1722201,43,"Private","HSgrad","Divorced","Clerical",40661.75,"Female",0,40,"UnitedStates",0,0
1722542,29,"Private","College","Unmarried","Professional",65584.88,"Female",0,40,"UnitedStates",0,0
1723024,42,"Private","Bachelor","Civil","Executive",48308.35,"Male",0,40,"UnitedStates",0,0
1731662,40,"Private","HSgrad","Civil","Repair",265229.84,"Female",0,40,"UnitedStates",7298,1
1742535,29,"PSFederal","College","Civil","Clerical",52567.07,"Male",0,40,"UnitedStates",1748,1
1747347,55,"PSFederal","College","Civil","Clerical",45166.6,"Male",0,40,"UnitedStates",4132,1
1761439,45,"PSLocal","Master","Divorced","Professional",90725.69,"Female",0,40,"UnitedStates",0,0
1767024,30,"Private","HSgrad","Civil","Executive",42910.93,"Male",0,50,"UnitedStates",0,0
1770057,34,"Private","HSgrad","Civil","Executive",20912.52,"Male",0,40,"UnitedStates",13555,1
1777740,46,"Private","HSgrad","Civil","Sales",23539.09,"Male",0,45,"UnitedStates",13114,1
1782051,54,"PSState","Doctorate","Unmarried","Executive",48879.2,"Female",0,50,"UnitedStates",2159,1
1782989,19,"Private","College","Unmarried","Sales",128954.72,"Female",0,30,"UnitedStates",0,0
1787841,37,"Private","Master","Civil","Support",44191.1,"Male",0,60,"UnitedStates",1929,1
1792615,61,"Private","Yr7t8","Divorced","Machinist",126697.39,"Female",0,40,"UnitedStates",0,0
1796280,50,"Private","HSgrad","Civil","Repair",50393.08,"Male",0,40,"UnitedStates",0,0
1797150,70,"Private","Bachelor","Civil","Cleaner",46392.92,"Male",0,40,"UnitedStates",6418,1
1797445,51,"Private","HSgrad","Separated","Machinist",88511.15,"Male",1250.66666666667,40,"UnitedStates",0,0
1807406,56,"Private","Yr7t8","Civil","Repair",28287.91,"Male",0,26,"UnitedStates",0,0
1808117,18,"Private","Yr12","Unmarried","Service",35043.07,"Female",0,25,"UnitedStates",0,0
1819322,21,"Private","Vocational","Unmarried","Farming",75887.63,"Female",1068,30,"UnitedStates",0,0
1823237,65,"Private","HSgrad","Widowed","Clerical",53213.76,"Female",0,20,"UnitedStates",0,0
1824560,24,"Private","College","Unmarried","Service",100895.71,"Female",0,35,"UnitedStates",0,0
1827120,35,"SelfEmp","Bachelor","Separated","Professional",46293.67,"Female",0,50,"UnitedStates",0,0
1833635,32,"Private","College","Unmarried","Repair",261052.84,"Male",0,72,"Mexico",0,0
1834675,42,"Private","Bachelor","Absent","Transport",84476.95,"Male",0,60,"UnitedStates",0,0
1838203,34,"Private","Bachelor","Civil","Executive",50255.38,"Male",1977,45,"UnitedStates",3299,1
1839135,53,"Private","HSgrad","Civil","Executive",36918.12,"Male",0,60,"UnitedStates",7346,1
1841487,30,"Private","Vocational","Civil","Clerical",114318.31,"Female",0,24,"UnitedStates",0,0
1845737,28,"Private","HSgrad","Divorced","Cleaner",68553.34,"Male",0,40,"UnitedStates",0,0
1851537,36,"Private","HSgrad","Unmarried","Executive",83758.92,"Female",0,38,"UnitedStates",0,0
1860764,44,"Consultant","HSgrad","Civil","Repair",27270.89,"Male",0,50,"England",7298,1
1861969,34,"Private","Professional","Unmarried","Professional",52921.71,"Female",0,40,"UnitedStates",0,0
1866077,52,"Private","HSgrad","Divorced","Repair",79884.48,"Male",0,40,"UnitedStates",0,0
1872825,36,"Private","Yr10","Civil","Machinist",46549.75,"Male",0,40,"UnitedStates",0,0
1875875,32,"PSFederal","HSgrad","Unmarried","Service",166358.29,"Female",0,32,"UnitedStates",0,0
1877898,73,"SelfEmp","Bachelor","Civil","Sales",38825.92,"Male",0,50,"UnitedStates",4518,1
1880936,54,"PSLocal","Master","Divorced","Professional",92685.1,"Female",0,40,"UnitedStates",0,0
1892697,22,"PSLocal","College","Unmarried","Clerical",103053.58,"Female",0,55,"UnitedStates",0,0
1906994,45,"Private","HSgrad","Civil","Repair",15703.05,"Male",0,40,"UnitedStates",0,0
1940825,34,"Private","HSgrad","Unmarried","Machinist",247069.9,"Male",0,40,"UnitedStates",0,0
1943338,53,"PSLocal","Preschool","Unmarried","Machinist",13425.14,"Female",0,35,"UnitedStates",0,0
1947669,30,"Private","HSgrad","Civil","Machinist",24357.88,"Male",0,40,"UnitedStates",0,0
1950125,40,"PSLocal","Bachelor","Divorced","Professional",171032.09,"Female",0,40,"UnitedStates",0,0
1956654,25,"Private","HSgrad","Unmarried","Executive",46641.22,"Male",0,45,"UnitedStates",0,0
1965508,60,"SelfEmp","HSgrad","Civil","Clerical",215600.13,"Female",0,15,"UnitedStates",15024,1
1967691,38,"Private","Yr10","Divorced","Machinist",95250.05,"Female",0,40,"Portugal",0,0
1970671,23,"Private","College","Unmarried","Sales",112255.33,"Male",0,25,"Philippines",0,0
1972687,31,"Private","College","Civil","Repair",21778.09,"Male",0,40,"UnitedStates",10702,1
1976104,23,"Private","College","Civil","Cleaner",18295.86,"Male",0,40,"UnitedStates",0,0
1980500,74,"Consultant","Doctorate","Absent","Professional",78363.52,"Male",0,25,"UnitedStates",9904,1
1983846,19,"Private","HSgrad","Unmarried","Service",21514.43,"Female",0,30,"UnitedStates",0,0
1985107,39,"Private","Bachelor","Unmarried","Executive",36489.02,"Male",0,45,"UnitedStates",0,0
1985953,29,"Private","College","Unmarried","Sales",95730.36,"Male",0,30,"UnitedStates",0,0
1992467,43,"Private","Master","Civil","Executive",31876.09,"Male",0,50,"UnitedStates",12684,1
1995711,26,"PSLocal","Bachelor","Unmarried","Professional",87609.8,"Female",0,40,"UnitedStates",0,0
1996140,19,"Private","Yr11","Unmarried","Repair",68470.12,"Male",0,56,"UnitedStates",0,0
1997523,40,"SelfEmp","Bachelor","Civil","Professional",50080.19,"Male",0,60,"UnitedStates",0,0
2000211,57,"Private","HSgrad","Widowed","Clerical",104213.27,"Female",0,36,"UnitedStates",0,0
2011832,40,"Private","HSgrad","Divorced","Repair",277376.68,"Male",0,40,"UnitedStates",0,0
2012035,29,"Private","College","Civil","Cleaner",41343.44,"Male",0,20,"UnitedStates",0,0
2016936,36,"PSFederal","HSgrad","Unmarried","Clerical",161379.94,"Female",0,36,"UnitedStates",0,0
2023005,57,"SelfEmp","College","Civil","Executive",37586.28,"Male",0,40,"UnitedStates",0,0
2025734,19,"Private","College","Unmarried","Cleaner",194164.68,"Male",0,20,"UnitedStates",0,0
2027200,20,"Private","Yr12","Unmarried","Machinist",140418.42,"Male",0,40,"UnitedStates",0,0
2027449,48,"Private","HSgrad","Widowed","Machinist",98160.23,"Female",0,16,"UnitedStates",0,0
2033495,18,"Private","HSgrad","Unmarried","Service",108132.88,"Male",0,36,"UnitedStates",0,0
2042579,50,"Private","College","Civil","Sales",19191.32,"Male",0,60,"UnitedStates",0,0
2044175,72,NA,"HSgrad","Civil",NA,10261.83,"Male",0,8,"UnitedStates",0,0
2049462,58,"Private","HSgrad","Civil","Transport",23730.5,"Male",0,40,"UnitedStates",5941,1
2062685,40,"Private","College","Civil","Machinist",21475.78,"Male",0,40,"UnitedStates",0,0
2064390,35,"Private","Yr11","Civil","Farming",2265.86,"Male",0,40,"UnitedStates",0,0
2065595,22,NA,"HSgrad","Divorced",NA,33342.14,"Female",0,40,"UnitedStates",0,0
2070773,23,"Private","HSgrad","Unmarried","Sales",170268.29,"Male",0,40,"UnitedStates",0,0
2077101,41,"Private","College","Civil","Machinist",37442.79,"Male",0,42,"UnitedStates",7298,1
2094476,18,"Private","HSgrad","Unmarried","Service",8298.45,"Female",0,30,"UnitedStates",0,0
2101387,42,"Consultant","Doctorate","Unmarried","Professional",118440.09,"Female",0,45,"UnitedStates",0,0
2102127,54,"Consultant","College","Civil","Transport",25483.11,"Male",0,30,"UnitedStates",0,0
2102378,44,"Consultant","HSgrad","Civil","Farming",33018.48,"Male",0,40,"UnitedStates",0,0
2109381,44,"Private","HSgrad","Civil","Repair",38625.18,"Male",0,41,"UnitedStates",0,0
2109898,51,"Private","College","Civil","Repair",8039.96,"Male",0,48,"UnitedStates",3103,1
2114154,38,"PSState","Bachelor","Unmarried","Executive",161136.56,"Male",0,40,"UnitedStates",0,0
2114608,41,"Private","College","Divorced","Sales",161545.47,"Female",0,48,"UnitedStates",0,0
2129840,33,"Consultant","HSgrad","Civil","Transport",47392.08,"Male",0,60,"UnitedStates",0,0
2134046,21,"Private","HSgrad","Unmarried","Sales",130971.07,"Male",0,40,"UnitedStates",0,0
2134599,37,"Consultant","HSgrad","Civil","Repair",53533.08,"Male",0,40,"UnitedStates",0,0
2134665,41,"Private","College","Civil","Executive",142009.87,"Male",0,40,"UnitedStates",-923,1
2137895,49,"SelfEmp","College","Civil","Professional",128004.03,"Female",0,65,"UnitedStates",13822,1
2143793,39,"Private","HSgrad","Unmarried","Machinist",123027.66,"Male",0,40,"UnitedStates",0,0
2160461,24,"Private","HSgrad","Divorced","Machinist",94451.24,"Male",0,40,"UnitedStates",0,0
2161054,65,"PSState","HSgrad","Civil","Clerical",17304.27,"Male",2174,40,"UnitedStates",2101,1
2179519,55,"Private","HSgrad","Civil","Farming",59542.65,"Male",0,45,"UnitedStates",0,1
2194621,34,"Private","Bachelor","Absent","Clerical",72809.48,"Female",0,25,"UnitedStates",0,0
2204629,33,"Private","College","Civil","Professional",49016.47,"Male",0,40,"UnitedStates",0,0
2206284,30,"Private","HSgrad","Civil","Repair",26408.52,"Male",1848,40,"UnitedStates",7440,1
2206428,51,"Private","Vocational","Civil","Executive",50994.65,"Male",0,50,"UnitedStates",0,1
2214801,50,"Private","Bachelor","Divorced","Professional",119027.64,"Female",0,36,"Ireland",0,0
2215657,29,"Private","HSgrad","Unmarried","Executive",38684.94,"Female",0,40,"UnitedStates",0,0
2242093,36,"Private","Bachelor","Civil","Professional",37218.63,"Male",1902,50,"UnitedStates",0,1
2242654,45,"PSLocal","Master","Divorced","Professional",53328.59,"Male",0,40,"UnitedStates",0,0
2243150,45,"Consultant","HSgrad","Civil","Executive",40973.78,"Male",0,50,"UnitedStates",0,0
2243772,40,"Private","Yr10","Unmarried","Service",335493.06,"Female",0,40,"UnitedStates",0,0
2245751,27,"Private","College","Civil","Sales",40574.64,"Male",0,50,"UnitedStates",0,0
2254279,20,"PSLocal","HSgrad","Unmarried","Cleaner",102767.84,"Male",0,40,"UnitedStates",0,0
2288670,30,"Private","College","Divorced","Transport",107649.32,"Male",0,40,"UnitedStates",0,0
2293213,47,"PSState","HSgrad","Civil","Clerical",123168.51,"Female",0,40,"UnitedStates",-2546,1
2298185,18,NA,"College","Unmarried",NA,68522.29,"Male",0,16,"UnitedStates",0,0
2298621,41,"Private","College","Divorced","Clerical",23525.08,"Female",0,55,"UnitedStates",0,0
2300606,26,"PSLocal","Bachelor","Unmarried","Clerical",102725.54,"Male",0,42,"UnitedStates",0,0
2305277,45,"Consultant","Bachelor","Civil","Transport",7079.27,"Male",0,40,"UnitedStates",1002,1
2314294,39,"Private","Master","Unmarried","Executive",76192.52,"Male",0,50,"UnitedStates",7782,1
2323070,55,"Private","College","Civil","Professional",24894.69,"Male",0,40,"UnitedStates",0,0
2326052,46,"Private","HSgrad","Divorced","Professional",37909.68,"Female",0,40,"UnitedStates",0,0
2336844,27,"Private","Yr9","Civil","Protective",54718.18,"Male",0,40,"Guatemala",0,0
2345121,51,"Private","College","Unmarried","Executive",73810.18,"Female",0,12,"UnitedStates",0,0
2350330,25,"PSLocal","HSgrad","Unmarried","Farming",100566.19,"Male",1146,16,"UnitedStates",0,0
2350883,37,"PSFederal","College","Civil","Machinist",13994.27,"Male",0,40,"UnitedStates",0,0
2361729,44,"Private","College","Separated","Executive",15041.34,"Male",1320,45,"England",0,0
2361855,27,"Private","Associate","Civil","Clerical",106024.84,"Female",0,25,"UnitedStates",0,0
2364781,63,"Private","HSgrad","Widowed","Service",154846.33,"Female",0,40,"UnitedStates",0,0
2369739,21,"Private","Vocational","Unmarried","Machinist",127588.4,"Male",0,30,"UnitedStates",0,0
2371361,41,"PSLocal","Associate","Civil","Support",53765.93,"Male",0,40,"UnitedStates",14444,1
2371954,38,"Private","Vocational","Civil","Machinist",33130.7,"Male",0,40,"UnitedStates",0,1
2382668,44,"Consultant","College","Divorced","Farming",46373.49,"Male",0,40,"UnitedStates",0,0
2383312,22,NA,"College","Unmarried",NA,128285.92,"Male",0,40,"UnitedStates",0,0
2387868,52,"Private","HSgrad","Civil","Repair",53148.34,"Male",0,50,"UnitedStates",9643,1
